item_price_id|item_id|price|name|description|creator|date_created|changed_by|date_changed|retired|retired_by|date_retired|retire_reason|uuid
1031|943|5.80|""|""|1|2013-01-11 10:55:37|||0||||4765e9b0-5bc4-11e2-a081-b4b52f5b1c99
1032|944|1019.00|""|""|1|2013-01-11 10:55:37|||0||||4765ebc1-5bc4-11e2-a081-b4b52f5b1c99
1034|946|722.00|""|""|1|2013-01-11 10:55:37|||0||||4765eff4-5bc4-11e2-a081-b4b52f5b1c99
1035|947|15.00|""|""|1|2013-01-11 10:55:37|||0||||4765f1fd-5bc4-11e2-a081-b4b52f5b1c99
1036|948|15.32|""|""|1|2013-01-11 10:55:37|||0||||4765f41b-5bc4-11e2-a081-b4b52f5b1c99
1037|949|9.00|""|""|1|2013-01-11 10:55:37|||0||||4765f60e-5bc4-11e2-a081-b4b52f5b1c99
1038|950|422.00|""|""|1|2013-01-11 10:55:37|||0||||4765f80a-5bc4-11e2-a081-b4b52f5b1c99
1039|951|1036.00|""|""|1|2013-01-11 10:55:37|||0||||4765fa06-5bc4-11e2-a081-b4b52f5b1c99
1040|952|2394.00|""|""|1|2013-01-11 10:55:37|||0||||4765fc20-5bc4-11e2-a081-b4b52f5b1c99
1041|953|3.30|""||16|2014-12-13 11:03:02|16|2014-12-13 11:03:02|0||||4765fe17-5bc4-11e2-a081-b4b52f5b1c99
1042|954|67.00|""|""|1|2013-01-11 10:55:37|||0||||47660013-5bc4-11e2-a081-b4b52f5b1c99
1043|955|3.00|""||11|2015-02-25 10:56:04|11|2015-02-25 10:56:04|0||||4766020b-5bc4-11e2-a081-b4b52f5b1c99
1044|956|386.00|""||3|2014-12-11 11:38:39|3|2014-12-11 11:38:39|0||||47660425-5bc4-11e2-a081-b4b52f5b1c99
1045|957|452.00|""||3|2014-12-11 11:49:00|3|2014-12-11 11:49:00|0||||4766061c-5bc4-11e2-a081-b4b52f5b1c99
1046|958|599.00|""|""|1|2013-01-11 10:55:37|||0||||47660a3a-5bc4-11e2-a081-b4b52f5b1c99
1047|959|0.70|""|""|1|2013-01-11 10:55:37|||0||||47660c32-5bc4-11e2-a081-b4b52f5b1c99
1048|960|0.78|""|""|1|2013-01-11 10:55:37|||0||||47660e4c-5bc4-11e2-a081-b4b52f5b1c99
1049|961|399.00|""|""|1|2013-01-11 10:55:37|||0||||47661048-5bc4-11e2-a081-b4b52f5b1c99
1050|962|22.00|""|""|1|2013-01-11 10:55:37|||0||||47661243-5bc4-11e2-a081-b4b52f5b1c99
1051|963|39.00|""||3|2014-12-11 12:24:04|3|2014-12-11 12:24:04|0||||4766143f-5bc4-11e2-a081-b4b52f5b1c99
1052|964|102.00|""||11|2015-02-27 13:23:43|11|2015-02-27 13:23:43|0||||47661655-5bc4-11e2-a081-b4b52f5b1c99
1053|965|5.00|""||11|2015-02-25 11:29:47|11|2015-02-25 11:29:47|0||||4766184c-5bc4-11e2-a081-b4b52f5b1c99
1054|966|10.00|""||11|2015-02-25 11:30:15|11|2015-02-25 11:30:15|0||||47661a44-5bc4-11e2-a081-b4b52f5b1c99
1055|967|8.00|""|""|1|2013-01-11 10:55:37|||0||||47661c40-5bc4-11e2-a081-b4b52f5b1c99
1056|968|1.00|""|""|1|2013-01-11 10:55:37|||0||||47661e55-5bc4-11e2-a081-b4b52f5b1c99
1057|969|1.00|""|""|1|2013-01-11 10:55:37|||0||||47662051-5bc4-11e2-a081-b4b52f5b1c99
1058|970|798.00|""|""|1|2013-01-11 10:55:37|||0||||476638f5-5bc4-11e2-a081-b4b52f5b1c99
1059|971|73.15|""|""|1|2013-01-11 10:55:37|||0||||47663b1c-5bc4-11e2-a081-b4b52f5b1c99
1060|972|288.00|""|""|1|2013-01-11 10:55:37|||0||||47663d3a-5bc4-11e2-a081-b4b52f5b1c99
1061|973|1522.00|""|""|1|2013-01-11 10:55:37|||0||||47663f3a-5bc4-11e2-a081-b4b52f5b1c99
1062|974|47.00|""|""|1|2013-01-11 10:55:37|||0||||47664131-5bc4-11e2-a081-b4b52f5b1c99
1063|975|363.00|""|""|1|2013-01-11 10:55:37|||0||||47664331-5bc4-11e2-a081-b4b52f5b1c99
1064|976|239.00|""||3|2014-12-11 11:30:01|3|2014-12-11 11:30:01|0||||47664543-5bc4-11e2-a081-b4b52f5b1c99
1066|978|90.00|""||16|2014-12-13 11:05:00|16|2014-12-13 11:05:00|0||||47664943-5bc4-11e2-a081-b4b52f5b1c99
1067|979|2.00|""||16|2014-12-13 10:10:21|16|2014-12-13 10:10:21|0||||47664b3b-5bc4-11e2-a081-b4b52f5b1c99
1068|980|60.00|""|""|1|2013-01-11 10:55:37|||0||||47664d61-5bc4-11e2-a081-b4b52f5b1c99
1069|981|53.00|""|""|1|2013-01-11 10:55:37|||0||||47664f61-5bc4-11e2-a081-b4b52f5b1c99
1070|982|306.00|""|""|1|2013-01-11 10:55:37|||0||||47665159-5bc4-11e2-a081-b4b52f5b1c99
1071|983|327.00|""|""|1|2013-01-11 10:55:37|||0||||47665350-5bc4-11e2-a081-b4b52f5b1c99
1072|984|313.00|""|""|1|2013-01-11 10:55:37|||0||||476657d9-5bc4-11e2-a081-b4b52f5b1c99
1073|985|327.00|""|""|1|2013-01-11 10:55:37|||0||||476659d9-5bc4-11e2-a081-b4b52f5b1c99
1074|986|313.00|""|""|1|2013-01-11 10:55:37|||0||||47665bd5-5bc4-11e2-a081-b4b52f5b1c99
1075|987|512.00|""|""|1|2013-01-11 10:55:37|||0||||47665dd5-5bc4-11e2-a081-b4b52f5b1c99
1076|988|15.00|""||21|2015-01-23 11:38:05|21|2015-01-23 11:38:05|0||||47665fe7-5bc4-11e2-a081-b4b52f5b1c99
1077|989|4.00|""|""|1|2013-01-11 10:55:37|||0||||476661e3-5bc4-11e2-a081-b4b52f5b1c99
1078|990|466.00|""|""|1|2013-01-11 10:55:37|||0||||476663e3-5bc4-11e2-a081-b4b52f5b1c99
1079|991|18.00|""|""|1|2013-01-11 10:55:37|||0||||476665df-5bc4-11e2-a081-b4b52f5b1c99
1080|992|8.00|""|""|1|2013-01-11 10:55:37|||0||||476667f8-5bc4-11e2-a081-b4b52f5b1c99
1081|993|1.00|""|""|1|2013-01-11 10:55:37|||0||||476669ec-5bc4-11e2-a081-b4b52f5b1c99
1082|994|200.00|""|""|1|2013-01-11 10:55:37|||0||||47666be8-5bc4-11e2-a081-b4b52f5b1c99
1083|995|16.00|""|""|1|2013-01-11 10:55:37|||0||||47666ddf-5bc4-11e2-a081-b4b52f5b1c99
1084|996|40.00|""|""|1|2013-01-11 10:55:37|||0||||47666ff9-5bc4-11e2-a081-b4b52f5b1c99
1085|997|160.00|""||3|2014-12-11 11:17:37|3|2014-12-11 11:17:37|0||||476671f0-5bc4-11e2-a081-b4b52f5b1c99
1086|998|266.00|""|""|1|2013-01-11 10:55:37|||0||||476673f5-5bc4-11e2-a081-b4b52f5b1c99
1087|999|1330.00|""|""|1|2013-01-11 10:55:37|||0||||476675ec-5bc4-11e2-a081-b4b52f5b1c99
1088|1000|1.50|""||16|2014-12-13 10:21:38|16|2014-12-13 10:21:38|0||||4766780a-5bc4-11e2-a081-b4b52f5b1c99
1089|1001|258.00|""|""|1|2013-01-11 10:55:37|||0||||47667a02-5bc4-11e2-a081-b4b52f5b1c99
1090|1002|769.00|""|""|1|2013-01-11 10:55:37|||0||||47668136-5bc4-11e2-a081-b4b52f5b1c99
1091|1003|2.00|""||16|2014-12-13 11:00:56|16|2014-12-13 11:00:56|0||||476684b6-5bc4-11e2-a081-b4b52f5b1c99
1092|1004|35.00|""||11|2015-07-14 15:49:02|11|2015-07-14 15:49:02|0||||47668dfb-5bc4-11e2-a081-b4b52f5b1c99
1093|1005|17.00|""||11|2015-03-17 13:15:42|11|2015-03-17 13:15:42|0||||4766aa1f-5bc4-11e2-a081-b4b52f5b1c99
1094|1006|8672.00|""|""|1|2013-01-11 10:55:37|||0||||4766ac46-5bc4-11e2-a081-b4b52f5b1c99
1095|1007|3990.00|""|""|1|2013-01-11 10:55:37|||0||||4766ae41-5bc4-11e2-a081-b4b52f5b1c99
1096|1008|15.00|""||3|2014-12-11 12:11:24|3|2014-12-11 12:11:24|0||||4766b302-5bc4-11e2-a081-b4b52f5b1c99
1097|1009|40.00|""||11|2015-08-04 12:48:21|11|2015-08-04 12:48:21|0||||4766b520-5bc4-11e2-a081-b4b52f5b1c99
1098|1010|30.00|""||3|2014-12-15 12:15:04|3|2014-12-15 12:15:04|0||||4766b72d-5bc4-11e2-a081-b4b52f5b1c99
1099|1011|11.00|""|""|1|2013-01-11 10:55:37|||0||||4766b935-5bc4-11e2-a081-b4b52f5b1c99
1100|1012|40.00|""||11|2015-03-02 08:46:06|11|2015-03-02 08:46:06|0||||4766bb53-5bc4-11e2-a081-b4b52f5b1c99
1101|1013|2.00|""||16|2014-12-13 10:57:34|16|2014-12-13 10:57:34|0||||4766bd58-5bc4-11e2-a081-b4b52f5b1c99
1102|1014|24.00|""||16|2014-12-13 10:01:38|16|2014-12-13 10:01:38|0||||4766bf5c-5bc4-11e2-a081-b4b52f5b1c99
1103|1015|26.00|""|""|1|2013-01-11 10:55:37|||0||||4766c165-5bc4-11e2-a081-b4b52f5b1c99
1104|1016|128.00|""|""|1|2013-01-11 10:55:37|||0||||4766c383-5bc4-11e2-a081-b4b52f5b1c99
1105|1017|64.00|""|""|1|2013-01-11 10:55:37|||0||||4766c587-5bc4-11e2-a081-b4b52f5b1c99
1106|1018|2172.00|""|""|1|2013-01-11 10:55:37|||0||||4766c78c-5bc4-11e2-a081-b4b52f5b1c99
1107|1019|7.00|""||3|2014-12-11 12:18:29|3|2014-12-11 12:18:29|0||||4766cc4c-5bc4-11e2-a081-b4b52f5b1c99
1108|1020|10.00|""||11|2015-02-25 11:56:30|11|2015-02-25 11:56:30|0||||4766eb30-5bc4-11e2-a081-b4b52f5b1c99
1109|1021|1330.00|""|""|1|2013-01-11 10:55:37|||0||||4766ed7d-5bc4-11e2-a081-b4b52f5b1c99
1110|1022|80.00|""|""|1|2013-01-11 10:55:37|||0||||4766efa0-5bc4-11e2-a081-b4b52f5b1c99
1111|1023|1093.00|""|""|1|2013-01-11 10:55:37|||0||||4766f40f-5bc4-11e2-a081-b4b52f5b1c99
1112|1024|9.00|""||11|2015-02-25 11:56:53|11|2015-02-25 11:56:53|0||||4766f64b-5bc4-11e2-a081-b4b52f5b1c99
1113|1025|6049.00|""|""|1|2013-01-11 10:55:37|||0||||4766f85c-5bc4-11e2-a081-b4b52f5b1c99
1114|1026|439.00|""|""|1|2013-01-11 10:55:37|||0||||4766fa60-5bc4-11e2-a081-b4b52f5b1c99
1115|1027|387.00|""||3|2014-12-11 12:46:14|3|2014-12-11 12:46:14|0||||4766fcd8-5bc4-11e2-a081-b4b52f5b1c99
1116|1028|88.32|""|""|1|2013-01-11 10:55:37|||0||||4766feff-5bc4-11e2-a081-b4b52f5b1c99
1117|1029|35675.00|""||3|2014-12-11 11:10:56|3|2014-12-11 11:10:56|0||||47670107-5bc4-11e2-a081-b4b52f5b1c99
1118|1030|35675.00|""||3|2014-12-11 11:11:11|3|2014-12-11 11:11:11|0||||47670314-5bc4-11e2-a081-b4b52f5b1c99
1119|1031|6120.00|""||21|2014-12-23 15:49:37|21|2014-12-23 15:49:37|0||||47670521-5bc4-11e2-a081-b4b52f5b1c99
1120|1032|1628.00|""|""|1|2013-01-11 10:55:37|||0||||4767073f-5bc4-11e2-a081-b4b52f5b1c99
1121|1033|2.00|""|""|1|2013-01-11 10:55:37|||0||||47670943-5bc4-11e2-a081-b4b52f5b1c99
1122|1034|932.00|""|""|1|2013-01-11 10:55:37|||0||||47670b50-5bc4-11e2-a081-b4b52f5b1c99
1123|1035|7000.00|""|""|1|2013-01-11 10:55:37|||0||||47670d5d-5bc4-11e2-a081-b4b52f5b1c99
1124|1036|656.91|""|""|1|2013-01-11 10:55:37|||0||||47670f80-5bc4-11e2-a081-b4b52f5b1c99
1125|1037|635.00|""||26|2015-06-29 14:28:57|26|2015-06-29 14:28:57|0||||47671180-5bc4-11e2-a081-b4b52f5b1c99
1126|1038|3.00|""||3|2014-12-11 12:45:10|3|2014-12-11 12:45:10|0||||47671388-5bc4-11e2-a081-b4b52f5b1c99
1127|1039|2.00|""||16|2014-12-13 11:11:45|16|2014-12-13 11:11:45|0||||47671a56-5bc4-11e2-a081-b4b52f5b1c99
1128|1040|85.00|""||11|2015-02-25 11:58:12|11|2015-02-25 11:58:12|0||||47671c8d-5bc4-11e2-a081-b4b52f5b1c99
1129|1041|50.00|""||16|2014-12-13 10:15:36|16|2014-12-13 10:15:36|0||||47671e9a-5bc4-11e2-a081-b4b52f5b1c99
1130|1042|25.00|""||3|2014-12-11 12:50:02|3|2014-12-11 12:50:02|0||||476720ac-5bc4-11e2-a081-b4b52f5b1c99
1131|1043|40.00|""|""|1|2013-01-11 10:55:37|||0||||476722bd-5bc4-11e2-a081-b4b52f5b1c99
1132|1044|35.00|""||16|2014-12-13 10:15:50|16|2014-12-13 10:15:50|0||||476744bb-5bc4-11e2-a081-b4b52f5b1c99
1133|1045|339.00|""|""|1|2013-01-11 10:55:37|||0||||47674948-5bc4-11e2-a081-b4b52f5b1c99
1134|1046|68.00|""||16|2014-12-13 10:02:45|16|2014-12-13 10:02:45|0||||47674b73-5bc4-11e2-a081-b4b52f5b1c99
1135|1047|19.00|""|""|1|2013-01-11 10:55:37|||0||||47674d84-5bc4-11e2-a081-b4b52f5b1c99
1136|1048|23.00|""|""|1|2013-01-11 10:55:37|||0||||47674fa2-5bc4-11e2-a081-b4b52f5b1c99
1137|1049|22.00|""|""|1|2013-01-11 10:55:37|||0||||476751af-5bc4-11e2-a081-b4b52f5b1c99
1138|1050|5.00|""||16|2014-12-13 11:07:20|16|2014-12-13 11:07:20|0||||476753b3-5bc4-11e2-a081-b4b52f5b1c99
1139|1051|48.00|""||11|2015-04-02 13:11:06|11|2015-04-02 13:11:06|0||||476755c0-5bc4-11e2-a081-b4b52f5b1c99
1140|1052|86.00|""|""|1|2013-01-11 10:55:37|||0||||476757e3-5bc4-11e2-a081-b4b52f5b1c99
1141|1053|35.00|""|""|1|2013-01-11 10:55:37|||0||||476759eb-5bc4-11e2-a081-b4b52f5b1c99
1142|1054|2.00|""||16|2014-12-13 10:06:25|16|2014-12-13 10:06:25|0||||47675bf8-5bc4-11e2-a081-b4b52f5b1c99
1143|1055|3.00|""||16|2014-12-13 11:05:26|16|2014-12-13 11:05:26|0||||47675e09-5bc4-11e2-a081-b4b52f5b1c99
1144|1056|53.00|""||11|2015-03-12 10:13:02|11|2015-03-12 10:13:02|0||||47676023-5bc4-11e2-a081-b4b52f5b1c99
1145|1057|190.00|""|""|1|2013-01-11 10:55:37|||0||||4767622c-5bc4-11e2-a081-b4b52f5b1c99
1146|1058|307.00|""|""|1|2013-01-11 10:55:37|||0||||47676439-5bc4-11e2-a081-b4b52f5b1c99
1147|1059|346.00|""|""|1|2013-01-11 10:55:37|||0||||4767689f-5bc4-11e2-a081-b4b52f5b1c99
1148|1060|2.00|""||16|2014-12-13 10:19:30|16|2014-12-13 10:19:30|0||||47676acf-5bc4-11e2-a081-b4b52f5b1c99
1149|1061|6650.00|""|""|1|2013-01-11 10:55:37|||0||||47676ce0-5bc4-11e2-a081-b4b52f5b1c99
1150|1062|1196.00|""|""|1|2013-01-11 10:55:37|||0||||47676ee4-5bc4-11e2-a081-b4b52f5b1c99
1151|1063|862.00|""|""|1|2013-01-11 10:55:37|||0||||476770fa-5bc4-11e2-a081-b4b52f5b1c99
1152|1064|50.00|""||11|2015-03-03 15:13:45|11|2015-03-03 15:13:45|0||||4767730f-5bc4-11e2-a081-b4b52f5b1c99
1153|1065|85.00|""|""|1|2013-01-11 10:55:37|||0||||47677518-5bc4-11e2-a081-b4b52f5b1c99
1154|1066|57.00|""|""|1|2013-01-11 10:55:37|||0||||4767771c-5bc4-11e2-a081-b4b52f5b1c99
1155|1067|1330.00|""|""|1|2013-01-11 10:55:37|||0||||4767792d-5bc4-11e2-a081-b4b52f5b1c99
1156|1068|550.00|""||3|2014-12-11 11:46:57|3|2014-12-11 11:46:57|0||||47677b50-5bc4-11e2-a081-b4b52f5b1c99
1157|1069|329.00|""|""|1|2013-01-11 10:55:37|||0||||47677d5d-5bc4-11e2-a081-b4b52f5b1c99
1158|1070|133.00|""|""|1|2013-01-11 10:55:37|||0||||47677f65-5bc4-11e2-a081-b4b52f5b1c99
1159|1071|36.00|""|""|1|2013-01-11 10:55:37|||0||||47678172-5bc4-11e2-a081-b4b52f5b1c99
1160|1072|1.00|""|""|1|2013-01-11 10:55:37|||0||||47678395-5bc4-11e2-a081-b4b52f5b1c99
1161|1073|3.50|""|""|1|2013-01-11 10:55:37|||0||||47678599-5bc4-11e2-a081-b4b52f5b1c99
1162|1074|6.00|""||3|2014-12-11 11:34:53|3|2014-12-11 11:34:53|0||||476787a6-5bc4-11e2-a081-b4b52f5b1c99
1163|1075|169.00|""|""|1|2013-01-11 10:55:37|||0||||476789b7-5bc4-11e2-a081-b4b52f5b1c99
1164|1076|55.00|""|""|1|2013-01-11 10:55:37|||0||||47678bd5-5bc4-11e2-a081-b4b52f5b1c99
1165|1077|126.00|""|""|1|2013-01-11 10:55:37|||0||||476790a6-5bc4-11e2-a081-b4b52f5b1c99
1166|1078|10.00|""||3|2014-12-11 12:16:24|3|2014-12-11 12:16:24|0||||476792bc-5bc4-11e2-a081-b4b52f5b1c99
1167|1079|271.00|""|""|1|2013-01-11 10:55:37|||0||||476794cd-5bc4-11e2-a081-b4b52f5b1c99
1168|1080|2609.00|""|""|1|2013-01-11 10:55:37|||0||||476796f4-5bc4-11e2-a081-b4b52f5b1c99
1169|1081|133.00|""|""|1|2013-01-11 10:55:37|||0||||476798fc-5bc4-11e2-a081-b4b52f5b1c99
1170|1082|206.00|""||11|2014-12-13 14:55:39|11|2014-12-13 14:55:39|0||||47679b12-5bc4-11e2-a081-b4b52f5b1c99
1171|1083|129.00|""|""|1|2013-01-11 10:55:37|||0||||47679d1b-5bc4-11e2-a081-b4b52f5b1c99
1172|1084|785.00|""||3|2014-12-11 12:05:50|3|2014-12-11 12:05:50|0||||47679f41-5bc4-11e2-a081-b4b52f5b1c99
1173|1085|539.00|""||3|2014-12-11 11:08:24|3|2014-12-11 11:08:24|0||||4767a152-5bc4-11e2-a081-b4b52f5b1c99
1174|1086|3990.00|""|""|1|2013-01-11 10:55:37|||0||||4767a357-5bc4-11e2-a081-b4b52f5b1c99
1175|1087|2.00|""|""|1|2013-01-11 10:55:37|||0||||4767a56c-5bc4-11e2-a081-b4b52f5b1c99
1176|1088|68.00|""|""|1|2013-01-11 10:55:37|||0||||4767a786-5bc4-11e2-a081-b4b52f5b1c99
1177|1089|49.00|""|""|1|2013-01-11 10:55:37|||0||||4767c97b-5bc4-11e2-a081-b4b52f5b1c99
1178|1090|7.00|""||16|2014-12-13 11:14:30|16|2014-12-13 11:14:30|0||||4767cbb3-5bc4-11e2-a081-b4b52f5b1c99
1179|1091|213.00|""||3|2014-12-11 12:11:59|3|2014-12-11 12:11:59|0||||4767cf91-5bc4-11e2-a081-b4b52f5b1c99
1180|1092|40.00|""|""|1|2013-01-11 10:55:37|||0||||4767d205-5bc4-11e2-a081-b4b52f5b1c99
1181|1093|346.00|""||3|2014-12-15 11:58:34|3|2014-12-15 11:58:34|0||||4767d434-5bc4-11e2-a081-b4b52f5b1c99
1182|1094|180.00|""||16|2014-12-13 10:37:50|16|2014-12-13 10:37:50|0||||4767d65f-5bc4-11e2-a081-b4b52f5b1c99
1183|1095|12.00|""|""|1|2013-01-11 10:55:37|||0||||4767d863-5bc4-11e2-a081-b4b52f5b1c99
1184|1096|133.00|""|""|1|2013-01-11 10:55:37|||0||||4767da78-5bc4-11e2-a081-b4b52f5b1c99
1185|1097|2873.00|""|""|1|2013-01-11 10:55:37|||0||||4767deb9-5bc4-11e2-a081-b4b52f5b1c99
1186|1098|400.00|""|""|1|2013-01-11 10:55:37|||0||||4767e0ce-5bc4-11e2-a081-b4b52f5b1c99
1187|1099|5.00|""||3|2014-12-11 12:40:29|3|2014-12-11 12:40:29|0||||4767e2d7-5bc4-11e2-a081-b4b52f5b1c99
1188|1100|120.00|""|""|1|2013-01-11 10:55:37|||0||||4767e4f5-5bc4-11e2-a081-b4b52f5b1c99
1189|1101|27.00|""|""|1|2013-01-11 10:55:37|||0||||4767e6f5-5bc4-11e2-a081-b4b52f5b1c99
1190|1102|13.30|""||3|2014-12-11 12:15:57|3|2014-12-11 12:15:57|0||||4767e902-5bc4-11e2-a081-b4b52f5b1c99
1191|1103|12.00|""||11|2015-03-03 12:09:33|11|2015-03-03 12:09:33|0||||4767eb0b-5bc4-11e2-a081-b4b52f5b1c99
1192|1104|285.00|""|""|1|2013-01-11 10:55:37|||0||||4767ed29-5bc4-11e2-a081-b4b52f5b1c99
1193|1105|359.00|""||3|2014-12-11 11:37:12|3|2014-12-11 11:37:12|0||||4767ef29-5bc4-11e2-a081-b4b52f5b1c99
1194|1106|50.00|""||3|2014-12-11 12:17:18|3|2014-12-11 12:17:18|0||||4767f131-5bc4-11e2-a081-b4b52f5b1c99
1195|1107|527.88|""|""|1|2013-01-11 10:55:37|||0||||4767f336-5bc4-11e2-a081-b4b52f5b1c99
1196|1108|467.50|""|""|1|2013-01-11 10:55:37|||0||||4767f54b-5bc4-11e2-a081-b4b52f5b1c99
1197|1109|532.00|""|""|1|2013-01-11 10:55:37|||0||||4767f758-5bc4-11e2-a081-b4b52f5b1c99
1198|1110|1729.00|""|""|1|2013-01-11 10:55:37|||0||||4767f965-5bc4-11e2-a081-b4b52f5b1c99
1199|1111|3.00|""||11|2015-03-03 11:19:29|11|2015-03-03 11:19:29|0||||4767fb6e-5bc4-11e2-a081-b4b52f5b1c99
1200|1112|182.00|""|""|1|2013-01-11 10:55:37|||0||||4767fd88-5bc4-11e2-a081-b4b52f5b1c99
1201|1113|332.50|""|""|1|2013-01-11 10:55:37|||0||||4767ff8c-5bc4-11e2-a081-b4b52f5b1c99
1202|1114|1.80|""||11|2015-04-18 12:41:49|11|2015-04-18 12:41:49|0||||47680190-5bc4-11e2-a081-b4b52f5b1c99
1203|1115|15.00|""||16|2014-12-13 10:50:11|16|2014-12-13 10:50:11|0||||476805fb-5bc4-11e2-a081-b4b52f5b1c99
1204|1116|306.00|""|""|1|2013-01-11 10:55:37|||0||||47680815-5bc4-11e2-a081-b4b52f5b1c99
1205|1117|2394.00|""|""|1|2013-01-11 10:55:37|||0||||47680a1e-5bc4-11e2-a081-b4b52f5b1c99
1206|1118|1330.00|""|""|1|2013-01-11 10:55:37|||0||||47680c27-5bc4-11e2-a081-b4b52f5b1c99
1207|1119|1995.00|""|""|1|2013-01-11 10:55:37|||0||||47680e2b-5bc4-11e2-a081-b4b52f5b1c99
1208|1120|199.50|""|""|1|2013-01-11 10:55:37|||0||||47681040-5bc4-11e2-a081-b4b52f5b1c99
1209|1121|3.00|""||11|2015-02-27 12:04:00|11|2015-02-27 12:04:00|0||||47681245-5bc4-11e2-a081-b4b52f5b1c99
1211|1123|333.00|""|""|1|2013-01-11 10:55:37|||0||||47681656-5bc4-11e2-a081-b4b52f5b1c99
1212|1124|4.36|""||16|2014-12-13 10:37:18|16|2014-12-13 10:37:18|0||||4768186c-5bc4-11e2-a081-b4b52f5b1c99
1213|1125|530.00|""||3|2014-12-11 11:07:09|3|2014-12-11 11:07:09|0||||47681a74-5bc4-11e2-a081-b4b52f5b1c99
1214|1126|2.00|""||16|2014-12-13 10:35:39|16|2014-12-13 10:35:39|0||||47681c79-5bc4-11e2-a081-b4b52f5b1c99
1215|1127|28.00|""||3|2014-12-11 12:25:16|3|2014-12-11 12:25:16|0||||47681e8a-5bc4-11e2-a081-b4b52f5b1c99
1216|1128|69.00|""||16|2014-12-13 10:50:39|16|2014-12-13 10:50:39|0||||4768209b-5bc4-11e2-a081-b4b52f5b1c99
1217|1129|1.50|""|""|1|2013-01-11 10:55:37|||0||||476822a0-5bc4-11e2-a081-b4b52f5b1c99
1218|1130|2.00|""||16|2014-12-13 10:20:42|16|2014-12-13 10:20:42|0||||476824ac-5bc4-11e2-a081-b4b52f5b1c99
1219|1131|108.00|""||3|2014-12-11 11:34:28|3|2014-12-11 11:34:28|0||||476826b1-5bc4-11e2-a081-b4b52f5b1c99
1220|1132|15.00|""|""|1|2013-01-11 10:55:37|||0||||47684c05-5bc4-11e2-a081-b4b52f5b1c99
1221|1133|293.00|""|""|1|2013-01-11 10:55:37|||0||||47684e2f-5bc4-11e2-a081-b4b52f5b1c99
1222|1134|377.00|""|""|1|2013-01-11 10:55:37|||0||||47685045-5bc4-11e2-a081-b4b52f5b1c99
1223|1135|113.00|""|""|1|2013-01-11 10:55:37|||0||||47685463-5bc4-11e2-a081-b4b52f5b1c99
1224|1136|1315.00|""|""|1|2013-01-11 10:55:37|||0||||47685685-5bc4-11e2-a081-b4b52f5b1c99
1225|1137|1293.00|""|""|1|2013-01-11 10:55:37|||0||||4768588e-5bc4-11e2-a081-b4b52f5b1c99
1226|1138|69.00|""|""|1|2013-01-11 10:55:37|||0||||47685aa3-5bc4-11e2-a081-b4b52f5b1c99
1227|1139|35.00|""||3|2014-12-11 11:51:38|3|2014-12-11 11:51:38|0||||47685cac-5bc4-11e2-a081-b4b52f5b1c99
1228|1140|225.00|""||11|2015-05-21 13:05:42|11|2015-05-21 13:05:42|0||||47685ece-5bc4-11e2-a081-b4b52f5b1c99
1229|1141|225.00|""|""|1|2013-01-11 10:55:37|||0||||476860d3-5bc4-11e2-a081-b4b52f5b1c99
1230|1142|0.34|""|""|1|2013-01-11 10:55:37|||0||||476862e4-5bc4-11e2-a081-b4b52f5b1c99
1231|1143|1.50|""|""|1|2013-01-11 10:55:37|||0||||476864f1-5bc4-11e2-a081-b4b52f5b1c99
1232|1144|1775.00|""|""|1|2013-01-11 10:55:37|||0||||4768671c-5bc4-11e2-a081-b4b52f5b1c99
1233|1145|313.00|""|""|1|2013-01-11 10:55:37|||0||||47686920-5bc4-11e2-a081-b4b52f5b1c99
1234|1146|60.00|""||26|2015-07-11 10:16:34|26|2015-07-11 10:16:34|0||||47686b31-5bc4-11e2-a081-b4b52f5b1c99
1235|1147|718.00|""|""|1|2013-01-11 10:55:37|||0||||47686d36-5bc4-11e2-a081-b4b52f5b1c99
1236|1148|473.00|""||3|2014-12-11 12:09:09|3|2014-12-11 12:09:09|0||||47686f4b-5bc4-11e2-a081-b4b52f5b1c99
1237|1149|439.00|""|""|1|2013-01-11 10:55:37|||0||||4768715c-5bc4-11e2-a081-b4b52f5b1c99
1238|1150|250.00|""|""|1|2013-01-11 10:55:37|||0||||47687365-5bc4-11e2-a081-b4b52f5b1c99
1239|1151|21.00|""||11|2015-03-03 09:50:12|11|2015-03-03 09:50:12|0||||4768756e-5bc4-11e2-a081-b4b52f5b1c99
1240|1152|997.50|""||3|2014-12-11 12:20:08|3|2014-12-11 12:20:08|0||||476877a5-5bc4-11e2-a081-b4b52f5b1c99
1241|1153|1330.00|""|""|1|2013-01-11 10:55:37|||0||||476879bf-5bc4-11e2-a081-b4b52f5b1c99
1242|1154|200.00|""|""|1|2013-01-11 10:55:37|||0||||47687bcc-5bc4-11e2-a081-b4b52f5b1c99
1243|1155|200.00|""|""|1|2013-01-11 10:55:37|||0||||47687dd9-5bc4-11e2-a081-b4b52f5b1c99
1244|1156|75.00|""|""|1|2013-01-11 10:55:37|||0||||47687ff7-5bc4-11e2-a081-b4b52f5b1c99
1245|1157|11.00|""||3|2014-12-11 11:27:15|3|2014-12-11 11:27:15|0||||47688200-5bc4-11e2-a081-b4b52f5b1c99
